Booking: Account,Booking Event: Name,Event Date,Start Time 12 Hour,End Time 12 Hour,Event Classification,Blended Food Revenue,Blended Beverage Revenue,Blended Revenue Total,Function Room,Function Room Setup,Expected,Guaranteed,Set,Booking: Catering Manager
Dr. Angelina Farella,Public Meeting,4/30/2022,3:00 PM,5:00 PM,Meeting,0,0,0,Compass Ballroom Center,Theatre,200,,,Kenna Feuge
MLR In House 2022,State of Mind Team Session,4/19/2022,8:00 AM,5:00 PM,General Session,0,0,0,Compass Ballroom Center,Rounds of 6,80,80,,
MLR In House 2022,State of Mind Team Session,4/20/2022,8:00 AM,5:00 PM,General Session,0,0,0,Compass Ballroom Center,Rounds of 6,70,,,
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/13/2022,10:15 AM,5:00 PM,Breakout,0,0,0,Compass Ballroom Center,Theatre,108,108,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/14/2022,8:00 AM,3:00 PM,Breakout,0,0,0,Compass Ballroom Center,Theatre,100,108,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/15/2022,8:00 AM,11:15 AM,Breakout,0,0,0,Compass Ballroom Center,Theatre,100,108,,Kenna Feuge
Morgan Group,Storage/Office,5/17/2022,7:00 AM,11:59 PM,Storage,0,0,0,Compass Ballroom East,See Diagram,3,,,Kenna Feuge
Morgan Group,Storage/Office,5/18/2022,7:00 AM,11:59 PM,Storage,0,0,0,Compass Ballroom East,See Diagram,3,,,Kenna Feuge
Morgan Group,Storage/Office,5/19/2022,7:00 AM,12:00 PM,Storage,0,0,0,Compass Ballroom East,See Diagram,3,,,Kenna Feuge
"Incentive Solutions, Inc.",Emerson,3/10/2022,8:00 AM,10:45 AM,Breakout,0,0,0,Compass Ballroom East,Crescent Rounds,65,,,Kenna Feuge
"Incentive Solutions, Inc.",Boxed Lunch - Other,3/10/2022,11:30 AM,1:00 PM,Lunch Box,4377.6,0,5472,Compass Ballroom East,,128,128,,Kenna Feuge
Dr. Angelina Farella,Breakfast Buffet,4/29/2022,7:00 AM,8:30 AM,Breakfast Buffet,3360,0,4200,Compass Ballroom East,Existing,100,105,,Kenna Feuge
Dr. Angelina Farella,Lunch Buffet,4/29/2022,12:00 PM,1:00 PM,Lunch Buffet,5775,0,7218.75,Compass Ballroom East,Existing,100,105,,Kenna Feuge
Dr. Angelina Farella,Breakfast Buffet,4/30/2022,7:00 AM,8:30 AM,Breakfast Buffet,3570,0,4462.5,Compass Ballroom East,Existing,100,105,,Kenna Feuge
Dr. Angelina Farella,Lunch Buffet,4/30/2022,12:00 PM,1:00 PM,Lunch Buffet,5355,0,6693.75,Compass Ballroom East,Existing,100,105,,Kenna Feuge
Dr. Angelina Farella,Breakfast Buffet,5/1/2022,7:00 AM,8:30 AM,Breakfast Buffet,3360,0,4200,Compass Ballroom East,Existing,100,105,,Kenna Feuge
Wood Plc,Breakout,11/14/2022,7:00 AM,5:00 PM,Setup,0,0,0,Compass Ballroom East,,,,,Theresa Mentzer
Wood Plc,Life Sciences,11/15/2022,11:15 AM,12:00 PM,Breakout,0,0,250,Compass Ballroom East,,,,,Theresa Mentzer
Wood Plc,Life Sciences,11/15/2022,1:00 PM,2:10 PM,Breakout,0,0,0,Compass Ballroom East,,,,,Theresa Mentzer
Wood Plc,Craig Shanaghey,11/16/2022,12:00 PM,5:00 PM,Breakout,0,0,250,Compass Ballroom East,Crescent Rounds,40,40,,Theresa Mentzer
Morgan Group,Backup,5/8/2024,6:30 PM,9:00 PM,Backup,0,0,0,Compass Ballroom East,Rounds,110,,,Kenna Feuge
"VCA Animal Hospitals, Inc.",Holiday Dinner,12/14/2022,7:00 PM,10:30 PM,Dinner Buffet,9520.2,3520,16850.25,Compass Ballroom East,Rounds,85,82,,Kenna Feuge
Mckesson Corporation,Margarita Mixology,1/17/2023,5:30 PM,7:00 PM,Team Building,0,1665,2081.25,Compass Ballroom East,6ft Tables Perimeter,26,29,,Peggy Bennett
Morgan Group,Backup,5/10/2023,6:30 PM,9:00 PM,Backup,0,0,0,Compass Ballroom East,Rounds,90,,,Kenna Feuge
Texas Merchandise Vending Association,Lunch,9/23/2021,1:00 PM,2:00 PM,Lunch Buffet,6098.4,0,7623,Compass Ballroom East,Rounds,100,121,,Theresa Mentzer
Texas Merchandise Vending Association,Breakfast,9/23/2021,7:00 AM,7:50 AM,Breakfast Buffet,3702.6,0,4628.25,Compass Ballroom East,Rounds,100,121,,Theresa Mentzer
Texas Merchandise Vending Association,Breakfast,9/24/2021,7:30 AM,8:20 AM,Breakfast Buffet,3702.6,0,4628.25,Compass Ballroom East,Rounds,100,121,,Theresa Mentzer
NRL Mortgage,General Session,2/25/2021,9:30 AM,3:00 PM,General Session,0,0,750,Compass Ballroom East,Classroom,50,,,Kenna Feuge
Conroe Firefighters Association,Green Room for Bands,6/12/2021,8:00 AM,1:00 AM,Change Room,120,516,795,Compass Ballroom East,Rounds,50,40,,Desiree Tapping
Society of Petrophysicists and Well Log Analysts,Poster Booths,6/11/2023,7:00 AM,7:00 PM,Exhibits/Displays,0,0,0,Compass Ballroom East,Exhibits,15,,,Theresa Mentzer
Society of Petrophysicists and Well Log Analysts,Poster Booths,6/12/2023,7:00 AM,7:00 PM,Exhibits/Displays,0,0,0,Compass Ballroom East,Exhibits,15,,,Theresa Mentzer
Society of Petrophysicists and Well Log Analysts,Poster Booths,6/13/2023,7:00 AM,7:00 PM,Exhibits/Displays,0,0,0,Compass Ballroom East,Exhibits,15,,,Theresa Mentzer
Cobb Fendley,Lunch,9/23/2022,12:00 PM,1:00 PM,Lunch Buffet,2340,0,2925,Compass Ballroom East,Rounds,52,52,,Theresa Mentzer
Cobb Fendley,Breakfast,9/23/2022,7:00 AM,8:00 AM,Breakfast Buffet,1872,0,2340,Compass Ballroom East,Rounds,52,52,,Theresa Mentzer
Sanderson Farms Incorporated,General Session Plan,4/12/2022,9:00 AM,5:00 PM,General Session Plan,0,0,575,Compass Ballroom East,See Diagram,23,23,,Kenna Feuge
Sanderson Farms Incorporated,Break Plan AM,4/12/2022,8:30 AM,12:00 PM,Break Plan AM,517.5,0,646.88,Compass Ballroom East,Existing,23,23,,Kenna Feuge
Sanderson Farms Incorporated,Break Plan PM,4/12/2022,1:00 PM,5:00 PM,Break Plan PM,517.5,0,646.88,Compass Ballroom East,Existing,23,23,,Kenna Feuge
Sanderson Farms Incorporated,General Session Plan,4/13/2022,8:00 AM,5:00 PM,General Session Plan,0,0,575,Compass Ballroom East,See Diagram,23,23,,Kenna Feuge
Sanderson Farms Incorporated,Break Plan PM,4/13/2022,1:00 PM,5:00 PM,Break Plan PM,345,0,431.25,Compass Ballroom East,Existing,23,23,,Kenna Feuge
Sanderson Farms Incorporated,Break Plan AM,4/13/2022,7:45 AM,12:00 PM,Break Plan AM,345,0,431.25,Compass Ballroom East,Existing,23,23,,Kenna Feuge
Apex Financial,General Session Plan,9/15/2022,8:00 AM,5:00 PM,General Session Plan,0,0,462.5,Compass Ballroom East,U-Shape,34,37,,Kenna Feuge
Apex Financial,Meeting,9/16/2022,8:00 AM,10:00 AM,Meeting,0,0,0,Compass Ballroom East,U-Shape,34,35,,Kenna Feuge
Apex Financial,Breakfast Buffet,9/16/2022,8:00 AM,10:00 AM,Breakfast Buffet,750,0,937.5,Compass Ballroom East,Existing,34,35,,Kenna Feuge
"HAZA Foods, LLC.",HAZA All-Stars 2022 Game Room,2/27/2023,12:00 AM,11:59 PM,Hospitality,0,0,0,Compass Ballroom East,Empty,100,99,100,Peggy Bennett
"HAZA Foods, LLC.",HAZA All-Stars 2022 Game Room,2/28/2023,12:00 AM,11:59 PM,Hospitality,0,0,0,Compass Ballroom East,Empty,100,99,100,Peggy Bennett
"HAZA Foods, LLC.",HAZA All-Stars 2022 Game Room,3/1/2023,12:00 AM,11:59 PM,Hospitality,0,0,0,Compass Ballroom East,Empty,100,99,100,Peggy Bennett
"HAZA Foods, LLC.",HAZA All-Stars 2022 Gameroom,3/2/2023,12:00 AM,2:00 PM,Hospitality,0,0,0,Compass Ballroom East,Empty,,,101,Peggy Bennett
Professional Club Marketing Association,Breakout,9/20/2023,8:00 AM,12:00 PM,Breakout,0,0,0,Compass Ballroom East,Crescent Rounds,70,,,Kenna Feuge
Professional Club Marketing Association,Breakout,9/19/2023,1:00 PM,5:00 PM,Breakout,0,0,0,Compass Ballroom East,Crescent Rounds,70,,,Kenna Feuge
Verna & Marrs McLean Dept. of Biochemistry & Molecular Biology; Baylor College of Medicine,Entertainers Dressing Room,10/6/2022,6:00 PM,9:00 PM,Unassigned,0,0,0,Compass Ballroom East,Existing,4,,,Kenna Feuge
Texas Public Purchasing Association,Breakout,11/2/2021,8:00 AM,5:15 PM,Breakout,0,0,0,Compass Ballroom East,,70,70,,Theresa Mentzer
Texas Public Purchasing Association,Breakout,11/3/2021,8:00 AM,5:00 PM,Breakout,0,0,0,Compass Ballroom East,,75,75,,Theresa Mentzer
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/13/2022,10:15 AM,5:00 PM,Breakout,0,0,0,Compass Ballroom East,Theatre,108,108,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/14/2022,8:00 AM,3:00 PM,Breakout,0,0,0,Compass Ballroom East,Theatre,100,108,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Breakout,6/15/2022,8:00 AM,11:15 AM,Breakout,0,0,0,Compass Ballroom East,Theatre,100,108,,Kenna Feuge
MLR Weddings 2021,Bridal Holding Room,11/14/2021,3:00 PM,6:00 PM,Not a Meal,0,0,0,Compass Ballroom East,Rounds of 10,,,,Caitlin Bracewell
MLR In House 2021,Italian Night Feature,7/30/2021,6:00 PM,10:00 PM,Dinner Buffet,7800,0,7800,Compass Ballroom East,Existing,100,,,
MLR In House 2021,Italian Night Feature,8/20/2021,6:00 PM,10:00 PM,Dinner Buffet,7800,0,7800,Compass Ballroom East,Existing,100,,,
Texas Rental Association,Education Sessions,6/28/2022,9:00 AM,12:15 PM,Breakout,0,0,0,Compass Ballroom East,Theatre,51,51,,Peggy Bennett
Gulf Coast Educators Federal Credit Union,Meeting,10/22/2021,8:00 AM,12:00 PM,Meeting,0,0,350,Lakeview,U-Shape,12,11,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Beverage Station,10/22/2021,8:00 AM,12:00 PM,Break,200,0,250,Lakeview,Existing,12,11,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Meeting,10/23/2021,8:00 AM,12:00 PM,Meeting,0,0,350,Lakeview,U-Shape,20,20,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Breakfast Buffet,10/23/2021,7:30 AM,8:30 AM,Breakfast Buffet,960,80,1300,Lakeview,Existing,20,30,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Beverage Station,10/23/2021,8:00 AM,12:00 PM,Break,370,0,462.5,Lakeview,Existing,20,20,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Breakfast Buffet,10/24/2021,7:30 AM,8:30 AM,Breakfast Buffet,960,0,1200,Lakeview,Existing,30,30,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Meeting,10/24/2021,8:00 AM,10:30 AM,Meeting,0,0,350,Lakeview,U-Shape,19,19,,Theresa Mentzer
Gulf Coast Educators Federal Credit Union,Beverage Station,10/24/2021,8:00 AM,10:30 AM,Break,355,0,443.75,Lakeview,Existing,19,19,,Theresa Mentzer
BrandExtract,General Session,2/24/2022,9:30 AM,4:00 PM,General Session,0,0,0,Lakeview,Crescent Rounds,45,45,,Theresa Mentzer
BrandExtract,Lunch Buffet,2/24/2022,11:30 AM,12:30 PM,Lunch Buffet,2295,0,2868.75,Lakeview,Existing,45,45,,Theresa Mentzer
BrandExtract,General Session,2/25/2022,8:45 AM,3:00 PM,General Session,0,0,0,Lakeview,Crescent Rounds,45,45,,Theresa Mentzer
BrandExtract,Box Lunches,2/25/2022,11:30 AM,12:30 PM,Lunch Box,1710,0,2137.5,Lakeview,Existing,45,45,,Theresa Mentzer
BrandExtract,TBD Late End,2/25/2022,4:00 PM,8:00 PM,Backup,0,0,0,Lakeview,,,,,Theresa Mentzer
BrandExtract,Breakfast Buffet,2/25/2022,8:00 AM,9:00 AM,Breakfast Buffet,1530,0,1530,Lakeview,Existing,45,45,,Theresa Mentzer
"PROGNOST Systems, Inc",Backup,6/5/2023,6:00 PM,9:00 PM,Backup,0,0,0,Lakeview,,,,,Peggy Bennett
"DXP Enterprises, Inc.",General Session Plan,11/11/2021,8:00 AM,3:30 PM,General Session Plan,0,0,1612.5,Lakeview,U-Shape,20,30,,Kenna Feuge
"DXP Enterprises, Inc.",General Session Plan,11/12/2021,8:00 AM,2:00 PM,General Session Plan,0,0,860,Lakeview,U-Shape,16,16,,Kenna Feuge
Valence Operating Company,Dinner,10/21/2022,7:00 PM,11:00 PM,Dinner Buffet,9055,1996,14543.75,Lakeview,Rounds of 8,115,112,,Theresa Mentzer
Valence Operating Company,Setup,10/21/2022,3:00 PM,7:00 PM,Setup,0,0,0,Lakeview,Rounds of 8,115,112,,Theresa Mentzer
Sysco Corporation,Setup,8/17/2022,2:00 PM,11:59 AM,Setup,0,0,0,Lakeview,See Diagram,50,58,,Kenna Feuge
Sysco Corporation,Lunch Buffet,8/18/2022,11:00 AM,12:00 PM,Lunch Buffet,2907,0,3633.75,Lakeview,Existing,50,57,,Kenna Feuge
Sysco Corporation,Manager's Meeting,8/18/2022,8:00 AM,12:00 PM,General Session,0,0,0,Lakeview,Hollow Square,50,57,,Kenna Feuge
Sysco Corporation,Breakfast Buffet,8/18/2022,8:00 AM,9:00 AM,Breakfast Buffet,1824,0,2280,Lakeview,Existing,50,57,,Kenna Feuge
Sysco Corporation,Break,8/18/2022,9:00 AM,11:00 AM,Break,465,0,581.25,Lakeview,,50,57,,Kenna Feuge
Morgan Group,General Session,2/15/2022,1:00 PM,4:30 PM,General Session,0,0,0,Lakeview,,50,52,,Kenna Feuge
Morgan Group,Break,2/15/2022,12:30 PM,4:30 PM,Break,1480,100,1975,Lakeview,Existing,50,52,,Kenna Feuge
Morgan Group,General Session,2/16/2022,8:00 AM,5:00 PM,General Session,0,0,0,Lakeview,Crescent Rounds,50,51,,Kenna Feuge
Morgan Group,Lunch Buffet,2/16/2022,12:00 PM,1:00 PM,Lunch Buffet,2295,0,2868.75,Lakeview,Existing,50,51,,Kenna Feuge
Morgan Group,Breakfast Buffet,2/16/2022,8:00 AM,9:30 AM,Breakfast Buffet,1768,0,2210,Lakeview,Existing,50,52,,Kenna Feuge
Morgan Group,Break,2/16/2022,8:30 AM,5:00 PM,Break,440,50,612.5,Lakeview,Existing,50,51,,Kenna Feuge
McDonald's- The Kades Corporation,Client Box Delivery/Set-up,6/20/2022,3:00 PM,8:00 PM,Setup,0,0,0,Lakeview,Existing,,,,Peggy Bennett
McDonald's- The Kades Corporation,General Session Plan,6/21/2022,1:00 PM,5:00 PM,General Session Plan,0,0,4000,Lakeview,Crescent Rounds,80,80,,Peggy Bennett
McDonald's- The Kades Corporation,Break,6/21/2022,12:45 PM,5:00 PM,Break,3200,0,4000,Lakeview,Existing,80,80,,Peggy Bennett
McDonald's- The Kades Corporation,Lunch Buffet,6/21/2022,11:30 AM,12:30 PM,Lunch Buffet,4480,0,5600,Lakeview,See Diagram,80,,,Peggy Bennett
McDonald's- The Kades Corporation,General Session Plan,6/22/2022,8:00 AM,4:00 PM,General Session Plan,0,0,2000,Lakeview,Crescent Rounds,80,80,,Peggy Bennett
McDonald's- The Kades Corporation,Break Plan PM,6/22/2022,1:00 PM,4:00 PM,Break Plan PM,1600,0,2000,Lakeview,Existing,80,80,,Peggy Bennett
McDonald's- The Kades Corporation,Break Plan AM,6/22/2022,7:45 AM,12:00 PM,Break Plan AM,1600,0,2000,Lakeview,Existing,80,80,,Peggy Bennett
McDonald's- The Kades Corporation,Lunch Buffet Banquet,6/22/2022,12:00 PM,1:30 PM,Lunch Buffet Banquet,4080,0,5100,Lakeview,Existing,80,80,,Peggy Bennett
"Clean Harbors, Inc",General Session Plan,1/27/2022,9:00 AM,5:00 PM,General Session Plan,0,0,0,Lakeview,Crescent Rounds,0,0,,Kenna Feuge
Forest River Marine,Sales Team Meeting,8/14/2022,3:00 PM,4:30 PM,Meeting,0,0,0,Lakeview,U-Shape,28,28,,Kenna Feuge
Linde Engineering Americas,General Session - Setup,5/16/2022,7:00 AM,11:45 PM,Setup,0,0,0,Lakeview,Crescent Rounds,48,48,50,Theresa Mentzer
Linde Engineering Americas,General Session Plan,5/17/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1200,Lakeview,Crescent Rounds,48,48,,Theresa Mentzer
Linde Engineering Americas,Lunch Plan,5/17/2022,1:00 PM,1:30 PM,Lunch Plan,3120,0,3660,Lakeview,Existing,48,48,,Theresa Mentzer
Linde Engineering Americas,General Session Plan,5/18/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1200,Lakeview,Crescent Rounds,48,48,,Theresa Mentzer
Linde Engineering Americas,Lunch Plan,5/18/2022,11:00 AM,2:00 PM,Lunch Box Plan,2160,0,2700,Lakeview,Existing,48,48,,Theresa Mentzer
"System Improvements, Inc.",Breakout,4/24/2023,6:00 AM,11:00 PM,Breakout,0,0,0,Lakeview,Classroom,,,,Kenna Feuge
"System Improvements, Inc.",Breakout,4/25/2023,6:00 AM,11:00 PM,Breakout,0,0,0,Lakeview,Classroom,,,,Kenna Feuge
"System Improvements, Inc.",Breakout,4/26/2023,6:00 AM,11:00 PM,Breakout,0,0,0,Lakeview,Classroom,,,,Kenna Feuge
"System Improvements, Inc.",Breakout,4/27/2023,6:00 AM,11:00 PM,Breakout,0,0,0,Lakeview,Classroom,,,,Kenna Feuge
"System Improvements, Inc.",Breakout,4/28/2023,6:00 AM,3:00 PM,Breakout,0,0,0,Lakeview,Classroom,,,,Kenna Feuge
Boston Consulting Group,General Session Plan,9/16/2022,8:00 AM,2:00 PM,General Session Plan,0,0,806.25,Lakeview,Hollow Square,40,43,,Jennifer Perkins
Boston Consulting Group,Break Plan AM,9/16/2022,7:45 AM,12:00 PM,Break Plan AM,0,0,0,Lakeview,Existing,40,40,,Jennifer Perkins
The Lemoine Company,General Session Plan,5/13/2022,8:00 AM,5:00 PM,General Session Plan,0,0,115.95,Lakeview,U-Shape,12,12,,Kenna Feuge
The Lemoine Company,Break Plan PM,5/13/2022,1:00 PM,5:00 PM,Break Plan PM,180,0,225,Lakeview,Existing,12,12,,Kenna Feuge
The Lemoine Company,Break Plan AM,5/13/2022,7:45 AM,12:00 PM,Break Plan AM,180,0,225,Lakeview,Existing,12,12,,Kenna Feuge
The Lemoine Company,Breakfast Plan,5/13/2022,7:00 AM,8:00 AM,Breakfast Plan,276,0,345,Lakeview,Existing,12,12,,Kenna Feuge
The Lemoine Company,Lunch Plan,5/13/2022,12:00 PM,1:00 PM,Lunch Plan,423.24,0,529.05,Lakeview,Existing,12,12,,Kenna Feuge
The Lemoine Company,Breakfast Buffet Banquet,5/13/2022,7:30 AM,9:00 AM,Breakfast Buffet Banquet,120,0,150,Lakeview,,12,,,Kenna Feuge
The Lemoine Company,General Session Plan,5/14/2022,8:00 AM,5:00 PM,General Session Plan,0,0,280.21,Lakeview,U-Shape,30,29,,Kenna Feuge
The Lemoine Company,Breakfast Plan,5/14/2022,7:00 AM,8:00 AM,Breakfast Plan,667,0,833.75,Lakeview,Existing,30,29,,Kenna Feuge
The Lemoine Company,Break Plan PM,5/14/2022,1:00 PM,5:00 PM,Break Plan PM,435,0,543.75,Lakeview,Existing,30,29,,Kenna Feuge
The Lemoine Company,Break Plan AM,5/14/2022,7:45 AM,12:00 PM,Break Plan AM,435,0,543.75,Lakeview,Existing,30,29,,Kenna Feuge
The Lemoine Company,Lunch Plan,5/14/2022,12:15 PM,12:45 PM,Lunch Plan,1022.83,0,1278.54,Lakeview,Existing,30,29,,Kenna Feuge
The Lemoine Company,Breakfast Buffet Banquet,5/14/2022,7:30 AM,9:00 AM,Breakfast Buffet Banquet,120,0,150,Lakeview,,30,,,Kenna Feuge
"Parker Drilling Management Services, Ltd.",General Session Plan,6/13/2022,9:00 AM,5:00 PM,General Session Plan,0,0,775,Lakeview,U-Shape,31,31,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Breakfast Plan,6/13/2022,8:30 AM,9:30 AM,Breakfast Plan,271.25,0,339.06,Lakeview,Existing,31,31,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Lunch Plan,6/13/2022,11:45 AM,12:45 PM,Lunch Plan,1395,0,1743.75,Lakeview,Existing,31,31,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",General Session Plan,6/14/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1475,Lakeview,Rounds of 8,59,59,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Lunch Plan,6/14/2022,11:45 AM,12:45 PM,Lunch Plan,2655,0,3318.75,Lakeview,Existing,59,59,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",General Session Plan,6/15/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1325,Lakeview,Rounds of 8,53,53,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Lunch Plan,6/15/2022,11:45 AM,12:45 PM,Lunch Plan,2385,0,2981.25,Lakeview,Existing,53,53,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",General Session Plan,6/16/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1325,Lakeview,Rounds of 8,53,53,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Lunch Plan,6/16/2022,11:45 AM,12:45 PM,Lunch Plan,2385,0,2981.25,Lakeview,Existing,53,53,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",General Session Plan,6/17/2022,8:00 AM,12:00 PM,General Session Plan,0,0,2517.5,Lakeview,Rounds of 8,53,53,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Breakfast Buffet Banquet,6/13/2022,8:30 AM,9:30 AM,Breakfast Buffet Banquet,948.6,0,1185.75,Lakeview,Existing,31,31,,Jennifer Perkins
"Parker Drilling Management Services, Ltd.",Lunch Buffet Banquet,6/13/2022,11:45 AM,12:45 AM,Lunch Buffet Banquet,0,0,0,Lakeview,Existing,31,31,,Jennifer Perkins
Frito Lay,General Session Plan,4/6/2022,8:00 AM,5:00 PM,General Session Plan,0,0,850,Lakeview,Crescent Rounds,30,34,,Jennifer Perkins
Olympus Property,Dinner Buffet,6/6/2022,7:00 PM,9:00 PM,Dinner Buffet,3086,646,4665,Lakeview,Existing,37,37,,Kenna Feuge
Discount Tire Company,Weather Backup,8/14/2022,6:00 PM,9:00 PM,Backup,0,0,0,Lakeview,Rounds,,,,Kenna Feuge
Discount Tire Company,Weather Backup,8/15/2022,6:00 PM,9:00 PM,Backup,0,0,0,Lakeview,Rounds,,,,Kenna Feuge
Discount Tire Company,Weather Backup,8/16/2022,6:00 PM,9:00 PM,Backup,0,0,0,Lakeview,Rounds,,,,Kenna Feuge
Albemarle,Setup - General Session,8/22/2022,12:00 PM,11:45 PM,Setup,0,0,0,Lakeview,Classroom,50,,50,Theresa Mentzer
Albemarle,General Session Plan,8/23/2022,8:00 AM,5:00 PM,General Session Plan,0,0,1250,Lakeview,Classroom,50,50,,Theresa Mentzer
Albemarle,General Session Plan,8/24/2022,8:30 AM,5:00 PM,General Session Plan,0,0,1250,Lakeview,Classroom,50,50,,Theresa Mentzer
Albemarle,General Session Plan,8/25/2022,8:30 AM,5:00 PM,General Session Plan,0,0,1250,Lakeview,Classroom,50,50,,Theresa Mentzer
Albemarle,General Session Plan,8/26/2022,8:00 AM,1:05 PM,General Session Plan,0,0,937.5,Lakeview,Classroom,50,50,,Theresa Mentzer
Albemarle,Box Lunches,8/26/2022,12:00 PM,1:00 PM,Lunch Plan,2394,0,2992.5,Lakeview,Existing,50,50,,Theresa Mentzer
Point S Tire & Auto Service,Holding Room,1/24/2024,6:00 AM,11:45 PM,Holding Room,0,0,0,Lakeview,,,,,Kenna Feuge
Point S Tire & Auto Service,Holding Room,1/25/2024,6:00 AM,11:45 PM,Holding Room,0,0,0,Lakeview,,,,,Kenna Feuge
Point S Tire & Auto Service,Holding Room,1/26/2024,6:00 AM,11:45 PM,Holding Room,0,0,0,Lakeview,,,,,Kenna Feuge
Point S Tire & Auto Service,Holding Room,1/27/2024,6:00 AM,11:45 PM,Holding Room,0,0,0,Lakeview,,,,,Kenna Feuge
Point S Tire & Auto Service,Holding Room,1/28/2024,6:00 AM,12:00 PM,Holding Room,0,0,0,Lakeview,,,,,Kenna Feuge
Shell International B.V.,Rehearsal,10/24/2022,12:00 PM,5:00 PM,General Session,0,0,0,Lakeview,Crescent Rounds,45,45,,Jennifer Perkins
Shell International B.V.,Break Plan AM,10/25/2022,7:45 AM,12:00 PM,Break Plan AM,1270,0,1587.5,Lakeview,Existing,40,40,,Jennifer Perkins
Shell International B.V.,General Session,10/25/2022,8:00 AM,5:00 PM,General Session,0,0,0,Lakeview,Crescent Rounds,45,45,,Jennifer Perkins
Shell International B.V.,Breakfast Buffet,10/27/2022,7:45 AM,10:00 AM,Breakfast Buffet,782,0,977.5,Lakeview,Existing,23,23,,Jennifer Perkins
Shell International B.V.,Meeting,10/27/2022,8:45 AM,10:00 AM,Meeting,0,0,0,Lakeview,Crescent Rounds,23,23,,Jennifer Perkins
The Perfect Light,TBD - Peggy,8/1/2022,2:00 PM,10:00 PM,Holding Room,0,0,0,Lakeview,,,,,Peggy Bennett
The Perfect Light,General Session Plan,8/2/2022,9:00 AM,5:00 PM,General Session Plan,0,0,687.5,Lakeview,Crescent Rounds,25,25,,Peggy Bennett
The Perfect Light,Dinner Plated,8/2/2022,6:30 PM,9:30 PM,Dinner Plated,4029,1329,6578.75,Lakeview,Rounds of 8,57,63,,Peggy Bennett
The Perfect Light,General Session Plan,8/3/2022,8:00 AM,1:00 PM,General Session Plan,0,0,1187.5,Lakeview,Crescent Rounds,25,25,,Peggy Bennett
BP America Inc.,Weather Back-up Reception,6/10/2022,6:00 PM,8:00 PM,Reception - Light,0,0,0,Lakeview,,70,70,,Peggy Bennett
Ferguson Enterprises,Dinner,8/12/2022,6:00 PM,10:00 PM,Dinner Buffet,3366,2052,6922.5,Lakeview,Rounds,36,34,,Jennifer Perkins
Schlumberger Technology Corporation,Dinner,12/1/2022,8:00 PM,10:30 PM,Dinner Plated,7241.4,0,9051.75,Lakeview,Rounds,60,54,,Theresa Mentzer
Schlumberger Technology Corporation,Reception - Cocktail,12/1/2022,7:30 PM,8:00 PM,Reception - Cocktail,0,2168,2860,Lakeview,Rounds of 8,60,54,,Theresa Mentzer
"Universal Plant Services, Inc.",Dinner,12/8/2022,6:00 PM,10:00 PM,Dinner Buffet,4400,2120,8300,Lakeview,Rounds,55,55,,Kenna Feuge
"Universal Plant Services, Inc.",Setup,12/8/2022,5:00 PM,6:00 PM,Setup,0,0,0,Lakeview,Rounds,56,,,Kenna Feuge
The Home Depot,Bloody Mary Mixology,10/6/2022,10:00 AM,11:30 AM,Team Building,0,900,1375,Lakeview,,22,20,,Peggy Bennett
SynchroNet,Leadership Team,5/18/2021,8:30 AM,5:45 PM,General Session Plan,0,0,1450.8,Lakeview,,25,0,,David zBennett
SynchroNet,Break Plan PM,5/18/2021,3:30 PM,5:45 PM,Break Plan PM,90,0,111.6,Lakeview,Existing,6,0,,David zBennett
SynchroNet,Break Plan AM,5/18/2021,9:30 AM,12:00 PM,Break Plan AM,90,0,111.6,Lakeview,Existing,6,0,,David zBennett
SynchroNet,Sales SKO,5/19/2021,8:30 AM,6:00 PM,General Session Plan,0,0,906.44,Lakeview,,17,0,,David zBennett
